,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,A1_Expected_Annual_Damage,A1_Dike_Investment_Costs,A1_Expected_Number_of_Deaths,A2_Expected_Annual_Damage,A2_Dike_Investment_Costs,A2_Expected_Number_of_Deaths,A3_Expected_Annual_Damage,A3_Dike_Investment_Costs,A3_Expected_Number_of_Deaths,A4_Expected_Annual_Damage,A4_Dike_Investment_Costs,A4_Expected_Number_of_Deaths,A5_Expected_Annual_Damage,A5_Dike_Investment_Costs,A5_Expected_Number_of_Deaths,RfR Total Costs,Total_Expected_Annual_Damage,Total_Dike_Investment_Costs,Total_Expected_Number_of_Deaths
6029,70,207.403591420123,10.0,0.492464731948583,141.61120986530025,1.5,0.8970918364591648,312.12798508435725,10.0,0.0381806503161214,147.93238176091782,1.0,0.073776836601325,307.0578867503101,1.5,0.8701217425091048,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6029,Base Case,dikesnet,274906672.53103644,0,0.2151542009343152,0.0,0,0.0,1757364395.76183,0,3.3154760885919656,0.0,0,0.0,0.0,0,0.0,0.0,2032271068.2928665,0,3.530630289526281
5413,41,255.01455995662224,1.0,0.5533725505942085,43.20665729024336,10.0,0.113859410657509,229.50960641239584,10.0,0.0960966727643408,39.27139819417281,10.0,0.1719097377104997,94.32495968196,1.5,0.9206301712068824,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5413,Base Case,dikesnet,95816316.537463,0,0.0858107114817877,432629566.8399628,0,0.4776998467213038,1502485580.350443,0,3.1400899381591847,0.0,0,0.0,0.0,0,0.0,0.0,2030931463.7278688,0,3.703600496362277
9605,111,339.0483066556458,1.5,0.4325885678683254,79.70808261859577,1.0,0.2879596434079167,239.95801685273452,10.0,0.1414996830430018,328.66963788223893,1.5,0.4860743349508538,69.61019340107867,10.0,0.963464212400916,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9605,Base Case,dikesnet,431660138.07126856,0,0.3831973175434077,117276898.63224488,0,0.1369135827919373,1481668804.5122557,0,3.20006523977277,0.0,0,0.0,0.0,0,0.0,0.0,2030605841.215769,0,3.720176140108115
1963,25,299.32058425073893,1.0,0.5685755536271635,243.3082396626871,1.5,0.56935888694778,41.46460148982775,1.0,0.1228202365244932,156.56269107841183,1.5,0.8474303562895528,69.91738813688079,1.5,0.5067479191601425,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,Base Case,dikesnet,116628737.99111632,0,0.0880567195683727,57985278.86743733,0,0.0581125048219435,1840460128.028429,0,3.279227885831573,0.0,0,0.0,14296021.42991024,0,0.0136741052888495,0.0,2029370166.3168929,0,3.439071215510739
8859,72,65.99103456515707,1.5,0.4262106192453549,144.85495134394168,1.0,0.6784135905558135,110.71117649777224,1.0,0.1305757532845337,146.87201888211268,1.5,0.7623995041607324,155.36008007693908,1.0,0.9242297390804576,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8859,Base Case,dikesnet,516177764.1861155,0,0.4578483989807074,6847547.363569023,0,0.0085100471536701,1501814566.433351,0,3.267014731773819,0.0,0,0.0,0.0,0,0.0,0.0,2024839877.983036,0,3.733373177908197
4793,107,169.34084652443846,1.0,0.540546540446349,184.1123058452377,10.0,0.6827667230367154,41.12384229206371,10.0,0.081504602929188,280.22549705499705,1.5,0.7433134695198466,287.52994637124857,1.5,0.8136787346576515,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4793,Base Case,dikesnet,151591588.2083817,0,0.111556555529307,8382786.684772848,0,0.0082341511859433,1862151240.271766,0,3.248026862269718,0.0,0,0.0,0.0,0,0.0,0.0,2022125615.1649208,0,3.3678175689849685
3967,116,54.173643088086095,1.5,0.5062927680530733,296.21031802985897,1.5,0.8589863272564097,246.5140824852064,1.0,0.0718526995664458,170.4979887487905,1.5,0.1942642334829847,260.1916598818861,1.0,0.2646003587848931,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3967,Base Case,dikesnet,183965700.69919103,0,0.1365931611984642,8518004.135842018,0,0.0087980407347704,1827599126.282642,0,3.244050878115783,0.0,0,0.0,0.0,0,0.0,0.0,2020082831.1176755,0,3.389442080049017
8147,37,200.6099592723942,1.5,0.4299783634413276,98.91722190339742,10.0,0.6165564320321046,278.91237254442063,1.5,0.0885520505180013,260.11839988193225,1.0,0.7435390999063198,150.84799472113357,1.5,0.2907681938301721,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8147,Base Case,dikesnet,517186224.0959619,0,0.4589381795882983,0.0,0,0.0,1500524269.3501148,0,3.2621971436394257,0.0,0,0.0,0.0,0,0.0,0.0,2017710493.4460769,0,3.721135323227724
8916,56,56.40445309095709,10.0,0.6141084961616627,34.365750800025324,10.0,0.3370160347274405,134.5145770598636,1.5,0.1054189906435166,281.9774571824379,10.0,0.1135261620543483,162.2131878562974,1.5,0.2402283004526793,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8916,Base Case,dikesnet,87305871.004318,0,0.0686374945387547,147172750.8552754,0,0.1493055371134469,1779516274.6002626,0,3.282975769210682,0.0,0,0.0,0.0,0,0.0,0.0,2013994896.459856,0,3.5009188008628835
8842,72,123.1762628837705,1.0,0.5487985011471913,292.244269082745,1.0,0.4522703288930031,183.27573383908464,1.5,0.1408903938811684,133.4151413619506,1.5,0.2300520567095899,289.72088211066813,1.0,0.8100380734781241,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8842,Base Case,dikesnet,145476765.11149296,0,0.1130973382760854,87383601.10747954,0,0.0892939841490571,1778856779.1602488,0,3.2814996122484974,0.0,0,0.0,0.0,0,0.0,0.0,2011717145.3792207,0,3.48389093467364
7177,11,170.30048731804138,1.5,0.4496554503185174,340.55831615290936,1.0,0.3478097951249695,38.98654984264535,10.0,0.011220872235022,309.25787962771415,1.0,0.8094692917024263,241.7885502596673,10.0,0.1823505878119247,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7177,Base Case,dikesnet,385435559.8211629,0,0.3351892074590894,95885274.78649214,0,0.1104630088656975,1528914528.4968576,0,3.2254442451714977,0.0,0,0.0,0.0,0,0.0,0.0,2010235363.1045127,0,3.6710964614962847
619,1,119.9416050783781,1.5,0.5306549591198424,45.45654271235258,10.0,0.4198434530114432,107.06503292197412,1.0,0.1252373969724581,200.97337500574895,1.0,0.8187087951414713,270.62180139589555,1.5,0.1888794165471115,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,Base Case,dikesnet,135523780.89539194,0,0.1048570476888461,86904473.35138522,0,0.0883447491495269,1755803604.5794358,0,3.217005799286036,0.0,0,0.0,30746479.8491936,0,0.0296789362096599,0.0,2008978338.6754065,0,3.4398865323340693
5161,102,77.93204012965253,1.0,0.5361241572043325,317.8473190047972,1.5,0.6270264012250576,343.5338766170387,1.5,0.0204767254415627,166.52013093660565,1.5,0.1655575388868794,245.2492846146282,1.0,0.0173945018857645,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5161,Base Case,dikesnet,148236691.8744143,0,0.1109728821543559,34066796.63646669,0,0.034472720997028,1824331548.4617023,0,3.235715865413741,0.0,0,0.0,0.0,0,0.0,0.0,2006635036.9725835,0,3.381161468565125
3002,87,321.70691250228833,1.0,0.6299774408968599,179.7407351314131,1.0,0.2866106744821079,207.9117347484172,10.0,0.0616737010316519,238.35857366927573,10.0,0.904502307658662,252.5597361623657,1.5,0.8923470133899608,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3002,Base Case,dikesnet,64380275.91503458,0,0.0520363502539203,200185665.61877632,0,0.2057698904112496,1736652986.500625,0,3.2749219349445724,0.0,0,0.0,0.0,0,0.0,0.0,2001218928.0344355,0,3.5327281756097424
8794,125,34.540668599431406,1.5,0.6089093256448606,331.7552545847659,1.5,0.2354610142638398,87.60114593645667,1.5,0.0378172507233254,213.2396005285576,10.0,0.7473426504719881,96.89869258572048,1.0,0.0590609679973847,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8794,Base Case,dikesnet,80438838.56257434,0,0.0684611045785529,278797059.3368846,0,0.2996789843914665,1637927597.6732445,0,3.266991439294741,0.0,0,0.0,0.0,0,0.0,0.0,1997163495.5727036,0,3.63513152826476
555,121,145.27307835288474,1.0,0.4793797034885682,78.62156994589867,1.0,0.2641632523767208,324.7539400741615,10.0,0.036334415887461,166.00680532522935,1.5,0.082519989020353,65.77575837748071,1.0,0.5171392462713733,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,Base Case,dikesnet,234621672.62445012,0,0.2123058436506038,254196539.66400903,0,0.29627891059348,1504892124.5432217,0,3.276680665281776,0.0,0,0.0,0.0,0,0.0,0.0,1993710336.8316808,0,3.78526541952586
3505,71,332.50249742773315,1.0,0.6589856123291347,209.35677409037515,1.0,0.3154996771091394,31.1038486220428,10.0,0.0203591646275827,85.11393472031702,10.0,0.1233207793485425,213.62528205198075,1.5,0.3667514270584803,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3505,Base Case,dikesnet,31287202.1011738,0,0.0255488346277415,168886429.03434053,0,0.1737379860706849,1740222831.3827257,0,3.266426872896563,53051018.45793854,0,0.0254128842367554,0.0,0,0.0,0.0,1993447480.9761784,0,3.491126577831745
4605,77,346.1784905406271,1.5,0.4808100019242651,114.18246113730166,1.5,0.8323712895732094,139.8811860975443,1.0,0.0113523393173261,138.6622213463315,10.0,0.1859819896320187,217.95028237951863,1.5,0.018598395950279,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4605,Base Case,dikesnet,265187387.07561475,0,0.2069452528464961,0.0,0,0.0,1727516437.264145,0,3.2495582230825564,0.0,0,0.0,0.0,0,0.0,0.0,1992703824.3397596,0,3.4565034759290523
6068,52,87.63468037367136,10.0,0.6409672711967397,218.72483859083044,10.0,0.8414572990745304,247.33129461909493,1.5,0.0706460896987631,249.6369668257252,1.5,0.7327232087263921,67.35047799583705,1.5,0.429950055871908,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6068,Base Case,dikesnet,33933650.91240002,0,0.0242814279521476,9351204.436743844,0,0.0091718021807864,1949258375.5304844,0,3.210610230921107,0.0,0,0.0,0.0,0,0.0,0.0,1992543230.879628,0,3.2440634610540413
2951,107,275.532196994266,1.0,0.5139491293208248,333.7630107423505,1.5,0.4150429882836322,221.2717487073708,1.0,0.0380678486083603,76.68499420280037,1.5,0.7537870468196882,159.75620358072246,1.5,0.7178056057462406,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951,Base Case,dikesnet,177573994.6724744,0,0.140275916152886,84851394.33355811,0,0.0881152614624209,1724976691.2446368,0,3.241832203436473,0.0,0,0.0,0.0,0,0.0,0.0,1987402080.2506688,0,3.4702233810517806
8033,115,292.6076254571187,1.5,0.4511043734426657,271.2999530816185,1.5,0.5065252190125372,286.17747900322865,10.0,0.0963290381817364,190.6323176632694,10.0,0.0759068523081265,290.51415211157666,10.0,0.7937541557265937,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8033,Base Case,dikesnet,358437650.30597466,0,0.2932900600727598,7339584.910557877,0,0.0082262672724064,1618909181.195201,0,3.2096911183535557,2514590.1724790093,0,0.0010730140170249,0.0,0,0.0,0.0,1987201006.5842123,0,3.512280459715747
1374,121,109.6779919781741,10.0,0.5168685680731068,257.8494288630212,1.5,0.6366435708310437,218.8965323360844,10.0,0.006438782243352,334.56725173434194,1.0,0.0502024925455429,174.46586403047613,10.0,0.0630487240011563,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,Base Case,dikesnet,184117609.9545489,0,0.1425416368530944,16252558.471178928,0,0.0170300210706652,1786501628.9820423,0,3.3034767056267427,0.0,0,0.0,0.0,0,0.0,0.0,1986871797.4077704,0,3.4630483635505023
8026,125,119.53334352072856,10.0,0.5433911276325767,334.42559159874304,10.0,0.5288545343543258,79.42615230694541,1.5,0.0192882881350936,275.23011159139094,10.0,0.3524093550175629,120.99157050864667,1.5,0.9639275308821698,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8026,Base Case,dikesnet,180299598.9595687,0,0.1428577537021,54127461.60180993,0,0.0568163127105108,1749084927.251476,0,3.3114729486970966,0.0,0,0.0,0.0,0,0.0,0.0,1983511987.8128548,0,3.5111470151097075
6581,61,86.61968365577661,1.0,0.608657036215057,244.70586705729227,1.0,0.3216086238316811,129.90948989420454,1.5,0.0809995875261489,177.23297864482572,1.0,0.9276831752997452,89.8962820558512,1.0,0.4356749056467724,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6581,Base Case,dikesnet,72068049.31758982,0,0.056592022291669,146388533.2367025,0,0.1480734061312919,1764454153.8617792,0,3.241062389832312,0.0,0,0.0,0.0,0,0.0,0.0,1982910736.4160717,0,3.4457278182552726
203,37,158.31054199830277,1.5,0.4408406026365036,144.2158433383033,10.0,0.4324792195564523,100.93959444223096,10.0,0.076160606130906,138.24602114362384,10.0,0.4016926690893367,132.54996647766123,1.0,0.112913082986803,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,Base Case,dikesnet,439078451.4885764,0,0.3912294329370696,29474903.185081504,0,0.0350138363151803,1504373549.4008331,0,3.2749142673910243,0.0,0,0.0,9260936.135985926,0,0.0103035864490328,0.0,1982187840.2104769,0,3.7114611230923074
4368,17,153.0872375378209,1.0,0.5100303628961242,317.0899744769243,10.0,0.5896344440851616,326.3888718289804,1.0,0.0120706057395193,109.34429803978188,1.5,0.2114771965079051,96.7363755153729,1.0,0.1080393899401959,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4368,Base Case,dikesnet,182483254.78342944,0,0.1410283983080991,28602558.48288636,0,0.029605369667125,1770513714.824214,0,3.2585850918461743,0.0,0,0.0,0.0,0,0.0,0.0,1981599528.09053,0,3.429218859821398
1880,101,231.96235002913383,1.5,0.6223055038227917,199.46380678661387,10.0,0.7666521768026435,331.1904795353455,10.0,0.1180370858132676,103.00272761024463,1.5,0.1918315714844113,126.09670691780082,1.5,0.6811527885811572,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1880,Base Case,dikesnet,77253103.52748804,0,0.0577223610163021,26337146.94918274,0,0.0264569612624969,1877378529.7725096,0,3.289513294645188,0.0,0,0.0,0.0,0,0.0,0.0,1980968780.2491803,0,3.3736926169239867
5710,23,121.4121079722304,1.5,0.5598948732754727,68.42342192852183,1.0,0.6501623235038894,66.48366095929259,1.0,0.0897197309672359,31.939317631771665,1.0,0.1197448408439623,110.02091727401206,1.0,0.7509049002623724,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5710,Base Case,dikesnet,131727782.80474617,0,0.1046398033987727,32257135.581702903,0,0.0344104438716049,1757857574.5209854,0,3.318480838785893,50882304.91678578,0,0.0241046383531297,0.0,0,0.0,0.0,1972724797.82422,0,3.4816357244094003
1654,115,265.5808147194614,10.0,0.4927667596265919,62.65084183618149,10.0,0.2509106610770787,312.598772248406,1.0,0.0200724710263239,258.8229061651044,1.5,0.2319371785142247,224.74670154814615,1.5,0.5725686705086486,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654,Base Case,dikesnet,164970310.66814452,0,0.137491299477507,185038640.1456376,0,0.1986038293396685,1614065396.9336362,0,3.194805223314782,0.0,0,0.0,0.0,0,0.0,0.0,1964074347.7474184,0,3.5309003521319573
947,101,198.7496848752436,1.0,0.399783296041143,201.343661960332,1.5,0.4365434378839619,107.4064441822328,1.5,0.0012944773390608,121.09930575514684,10.0,0.531538586994858,165.19999026409732,10.0,0.7320739273465658,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,Base Case,dikesnet,655110583.312722,0,0.6607155534104456,7643009.029195351,0,0.010350491368724,1296178988.7038517,0,3.214426741403728,0.0,0,0.0,0.0,0,0.0,0.0,1958932581.045769,0,3.8854927861828976
895,80,253.21509664831197,1.5,0.5788773524052133,119.02109192135129,10.0,0.5724137270464686,58.82632095345674,10.0,0.0301516148096062,193.71878206499343,1.0,0.7787898770873778,124.87611405462216,10.0,0.9102237130006224,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,Base Case,dikesnet,87699039.84879641,0,0.0662328555229669,44907874.07375439,0,0.0450746585753308,1826148456.1045332,0,3.2404019962555743,0.0,0,0.0,0.0,0,0.0,0.0,1958755370.0270844,0,3.351709510353872
3345,126,302.8023695288608,10.0,0.5245034127562179,126.46397668427356,1.0,0.1963332621136808,89.9989918213091,1.5,0.0008011919671418,155.71945764373814,1.0,0.1576428464658143,109.84154350667669,10.0,0.7848649027598535,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,Base Case,dikesnet,160967033.2478624,0,0.1435207702584596,261765162.63536137,0,0.2978743947007442,1531972813.0389063,0,3.234843275014973,0.0,0,0.0,0.0,0,0.0,0.0,1954705008.92213,0,3.676238439974177
3905,13,86.6013849267881,10.0,0.5958308757202396,338.5128331438197,10.0,0.2155059049183019,230.4819195199485,10.0,0.0542400230698307,36.28233253006476,10.0,0.0141603249462738,58.58331184412028,1.5,0.8164153828214677,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3905,Base Case,dikesnet,65378133.582140274,0,0.0554222036861735,273181488.4158769,0,0.2908259442795277,1598985798.9089413,0,3.1492281407480567,13653732.724820454,0,0.0043019783836247,0.0,0,0.0,0.0,1951199153.631779,0,3.4997782670973825
5762,61,221.02774367744684,1.5,0.453637505436727,88.77996666714927,1.0,0.368939945100582,228.92489243114355,1.0,0.0722746042081763,327.6035858362682,1.0,0.4391019166764105,243.07170262577625,1.5,0.8119115113830426,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5762,Base Case,dikesnet,341179393.7638563,0,0.2972493055210514,74487055.6208316,0,0.0858598986970684,1533109574.137444,0,3.2386200118512485,0.0,0,0.0,0.0,0,0.0,0.0,1948776023.522132,0,3.621729216069368
6205,65,146.78306650321804,10.0,0.4042510899318435,35.897521992442826,1.0,0.8464982036613728,223.6337444739229,10.0,0.1530516176212721,340.38813162337004,1.5,0.3315456575929118,257.8931618151145,10.0,0.6901201642829085,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6205,Base Case,dikesnet,652528071.8224483,0,0.6575300035732122,0.0,0,0.0,1292854395.3148613,0,3.2018525461871685,0.0,0,0.0,0.0,0,0.0,0.0,1945382467.1373096,0,3.859382549760381
5401,41,244.9769339140946,10.0,0.603393118956971,279.9886337526124,1.0,0.7607881323785843,186.5792718126264,1.5,0.1172636239721406,97.9960972671584,1.0,0.1533407263878345,150.283218584611,10.0,0.9084376226377032,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5401,Base Case,dikesnet,75397559.0358236,0,0.0560924858396977,10645795.681622423,0,0.0106072594767953,1857639339.1359043,0,3.236212285556308,0.0,0,0.0,0.0,0,0.0,0.0,1943682693.8533504,0,3.302912030872801
6494,13,93.75743048317216,10.0,0.5309058369431391,85.20508398102456,1.0,0.8731539385486508,288.6527089024836,10.0,0.0263927827206097,312.1854316604435,1.0,0.0167022087817719,36.790816184789904,1.5,0.402367647024015,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6494,Base Case,dikesnet,140271227.2137728,0,0.1048242935346822,0.0,0,0.0,1802811311.957849,0,3.1771834783869366,0.0,0,0.0,0.0,0,0.0,0.0,1943082539.1716216,0,3.2820077719216187
9243,28,141.54859070247147,10.0,0.5494102225331632,53.75210804029168,1.0,0.8883365820321385,315.2683321571637,1.0,0.0566208771566978,264.226275520743,1.5,0.296049059948653,321.5137236043436,1.0,0.9145224198892382,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9243,Base Case,dikesnet,146367355.53310615,0,0.1139219300035162,8335384.635580828,0,0.0090191697477396,1780116758.75722,0,3.2861109410289755,0.0,0,0.0,0.0,0,0.0,0.0,1934819498.9259071,0,3.409052040780231
5824,0,37.56524611717634,10.0,0.6350702381468908,284.54642973064136,1.5,0.8382500922621893,72.54309015185764,1.0,0.1137394485513851,221.08604316639148,1.0,0.4663623959347311,47.97554466324411,10.0,0.1859122426838315,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5824,Base Case,dikesnet,59419614.90980373,0,0.0468942710309662,16758503.594811734,0,0.0178669335929472,1775910335.6367908,0,3.2750778790107398,0.0,0,0.0,76674316.19035292,0,0.0741979600958558,0.0,1928762770.3317592,0,3.414037043730509
3012,50,295.88081838090187,1.0,0.5601349381321536,305.4392855284676,10.0,0.6812512393119048,200.39556243027812,1.0,0.0089837886542074,110.06209212222343,10.0,0.583668312832867,135.8243917400742,1.0,0.2361700950066531,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3012,Base Case,dikesnet,144946487.28188923,0,0.1151763730214731,19949077.530607592,0,0.0212026118740631,1760116586.995616,0,3.3248983376736816,0.0,0,0.0,0.0,0,0.0,0.0,1925012151.8081129,0,3.461277322569218
5560,110,272.55623380105567,1.5,0.5659727914997701,195.5657908312386,10.0,0.6382939507620342,72.32778707711358,1.5,0.1091044391235776,122.00118402100826,10.0,0.8306473136776849,312.3045736004256,10.0,0.131998126008419,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5560,Base Case,dikesnet,125112276.86297308,0,0.1057938302531988,40180606.94882818,0,0.045359729726115,1654009093.2193084,0,3.317897944080463,0.0,0,0.0,102801208.0186344,0,0.1066894697050485,0.0,1922103185.049744,0,3.5757409737648254
5172,68,46.34353081460205,1.0,0.6488360995581767,87.64877937388427,1.0,0.2194897280655371,309.17982062506775,10.0,0.1345838940031981,242.48863760844984,1.0,0.0230187725644919,120.04371978072344,1.5,0.3922594610941855,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5172,Base Case,dikesnet,52809464.92187673,0,0.0481275110458418,263601054.1130815,0,0.3016477712805595,1545521337.1111565,0,3.278379671898324,58080812.42860529,0,0.0218816138412898,0.0,0,0.0,0.0,1920012668.57472,0,3.650036568066015
9515,2,89.67667379790564,1.0,0.4867645356325919,179.22920371176178,1.0,0.7741513835522199,37.36878271484073,1.0,0.0878563471244569,176.24724394792,1.5,0.6909187443971744,253.30406635399825,1.0,0.7788285405859883,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9515,Base Case,dikesnet,258282945.312734,0,0.2147372148863077,7482192.6412455905,0,0.0085430229272013,1651414192.2300792,0,3.3087282203342845,0.0,0,0.0,0.0,0,0.0,0.0,1917179330.184059,0,3.5320084581477937
542,132,192.8363192204504,1.0,0.627840914879871,251.4185841589767,1.5,0.3730981988340748,56.15186774246656,1.5,0.1092983597767623,347.1030524259881,10.0,0.6677725100393508,327.9608370663713,1.0,0.586468952939543,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,Base Case,dikesnet,63591609.68442105,0,0.0510585002889456,108971900.9823649,0,0.1133219716979707,1738365268.7400436,0,3.260916781234875,0.0,0,0.0,0.0,0,0.0,0.0,1910928779.4068296,0,3.425297253221792
